"","X.1","X","Year","Area","Street"
"3107",3107,3107,2012,"Birmingham","High Str.  Erdington"
"3108",3108,3108,2012,"Birmingham","High Str.  Erdington"
"3109",3109,3109,2012,"Birmingham","High Str.  Erdington "
"3110",3110,3110,2012,"Birmingham","High Str.  West Bromwich"
"3111",3111,3111,2012,"Birmingham","High Str.  West Bromwich"
"3112",3112,3112,2012,"Birmingham","High Str.  West Bromwich"
"3113",3113,3113,2012,"Birmingham","Inland Str.  Erdington  B Ham"
"3114",3114,3114,2012,"Birmingham","Job Centre  Sutton New Str.  Erdington"
"3115",3115,3115,2012,"Birmingham","Johnson Str.  Erdington  Birmingham"
"3116",3116,3116,2012,"Birmingham","Johnson Str.  Erdington  Birmingham "
"3117",3117,3117,2012,"Birmingham","Kings Rd"
"3118",3118,3118,2012,"Birmingham","Kingsbury Str.  Castle Vale"
"3119",3119,3119,2012,"Birmingham","Lichfield Rd"
"3120",3120,3120,2012,"Birmingham","Lichfield Str."
"3121",3121,3121,2012,"Birmingham","Lichfield Str.  Sutton Coldfield"
"3122",3122,3122,2012,"Birmingham","Lichfield Str.  Sutton Coldfield"
"3123",3123,3123,2012,"Birmingham","Litten Tree Ph Sutton Town Centre"
"3124",3124,3124,2012,"Birmingham","Lower Parade"
"3125",3125,3125,2012,"Birmingham","Lower Parade"
"3126",3126,3126,2012,"Birmingham","Lower Parade"
"3127",3127,3127,2012,"Birmingham","Lower Parade"
"3128",3128,3128,2012,"Birmingham","Lower Parade"
"3129",3129,3129,2012,"Birmingham","Lower Parade   Sutton Coldfield"
"3130",3130,3130,2012,"Birmingham","Lower Parade Sutton Coldfield"
"3131",3131,3131,2012,"Birmingham","Lower Parade  Sutton Coldfield"
"3132",3132,3132,2012,"Birmingham","Lower Parade  Sutton Coldfield"
"3133",3133,3133,2012,"Birmingham","Lower Parade  Sutton Coldfield"
"3134",3134,3134,2012,"Birmingham","Lower Parade  Sutton Coldfield"
"3135",3135,3135,2012,"Birmingham","Lower Parade  Sutton Coldfield"
"3136",3136,3136,2012,"Birmingham","Lower Parade  Sutton Coldfield  Birmingham"
"3137",3137,3137,2012,"Birmingham","Lower Parade  Sutton Coldfield "
"3138",3138,3138,2012,"Birmingham","Lower Parade  Sutton Town Centre"
"3139",3139,3139,2012,"Birmingham","Madehurst Str.  Erdington"
"3140",3140,3140,2012,"Birmingham","Marrowfat Raod  Handsworth"
"3141",3141,3141,2012,"Birmingham","Marsh Hill   Erdington    Bn  "
"3142",3142,3142,2012,"Birmingham","Marsh Lane  Erdington  B Ham"
"3143",3143,3143,2012,"Birmingham","Mere Green Island Lichfield Str."
"3144",3144,3144,2012,"Birmingham","Mill Ave."
"3145",3145,3145,2012,"Birmingham","Mill St   High Str."
"3146",3146,3146,2012,"Birmingham","New Str."
"3147",3147,3147,2012,"Birmingham","New Str. Station"
"3148",3148,3148,2012,"Birmingham","Newdigate Str."
"3149",3149,3149,2012,"Birmingham","Newhall Carpark"
"3150",3150,3150,2012,"Birmingham","Newhall Walk  Sutton Coldfield"
"3151",3151,3151,2012,"Birmingham","Normanton Tower  Beechmount Drive  Erdington  Birmingham"
"3152",3152,3152,2012,"Birmingham","North Holt Str."
"3153",3153,3153,2012,"Birmingham","Northolt Drive"
"3154",3154,3154,2012,"Birmingham","O S H A"
"3155",3155,3155,2012,"Birmingham","O S Hairy Lemon Ph"
"3156",3156,3156,2012,"Birmingham","O S Kings Arms Ph  Coleshill Str."
"3157",3157,3157,2012,"Birmingham","O S Kings Arms Ph  Coleshill Str."
"3158",3158,3158,2012,"Birmingham","O S Litten Tree"
"3159",3159,3159,2012,"Birmingham","O S Moo Moos South Parade"
"3160",3160,3160,2012,"Birmingham","O S Moomoo Club  Sutton Town Centre"
"3161",3161,3161,2012,"Birmingham","O S Moomoos Night Club  South Parade"
"3162",3162,3162,2012,"Birmingham","O S Moomoos  Lower Parade  Sutton Town Centre"
"3163",3163,3163,2012,"Birmingham","O S Station Ph"
"3164",3164,3164,2012,"Birmingham","O S Temple Bar  S C Town Centre"
"3165",3165,3165,2012,"Birmingham","Orphanage Rd"
"3166",3166,3166,2012,"Birmingham","Outside Bagot Arms  Chester Str.  Pype Hayes"
"3167",3167,3167,2012,"Birmingham","Outside City View  Erdington"
"3168",3168,3168,2012,"Birmingham","Outside Hiry Lemon  Sutton Town Crntr"
"3169",3169,3169,2012,"Birmingham","Outside Home Address"
"3170",3170,3170,2012,"Birmingham","Outside Home Address"
"3171",3171,3171,2012,"Birmingham","Outside Home Address"
"3172",3172,3172,2012,"Birmingham","Outside Litten Tree  Birmingham Str."
"3173",3173,3173,2012,"Birmingham","Outside Moomoo S Bar  South Parade  Sutton Coldfield"
"3174",3174,3174,2012,"Birmingham","Outside Moomoo S Bar  South Parade  Sutton Coldfield "
"3175",3175,3175,2012,"Birmingham","Outside New Str. Station  Birmingham City Centre"
"3176",3176,3176,2012,"Birmingham","Outside Temple Bar  Lower Parade  Sutton Coldfield"
"3177",3177,3177,2012,"Birmingham","Outside The Swan Public House  High Str.  Erdington"
"3178",3178,3178,2012,"Birmingham","Outside The Temple Bar  Sutton Coldfield Town Centre "
"3179",3179,3179,2012,"Birmingham","Parade Sutton"
"3180",3180,3180,2012,"Birmingham","Parade Sutton Coldfield"
"3181",3181,3181,2012,"Birmingham","Parade Sutton Coldfield"
"3182",3182,3182,2012,"Birmingham","Parade Sutton Coldfield Town Centre"
"3183",3183,3183,2012,"Birmingham","Parade  Sutton Coldfield"
"3184",3184,3184,2012,"Birmingham","Rectory Str.  Sutton Coldfield"
"3185",3185,3185,2012,"Birmingham","Reddicap Hill"
"3186",3186,3186,2012,"Birmingham","Redwing Grove  Erdington  B Ham"
"3187",3187,3187,2012,"Birmingham","Redwing Grove  Erdington  B Ham"
"3188",3188,3188,2012,"Birmingham","Redwing Grove  Erdington  B Ham"
"3189",3189,3189,2012,"Birmingham","Redwing Grove  Erdington  B Ham"
"3190",3190,3190,2012,"Birmingham","Redwing Grove  Erdington  B Ham"
"3191",3191,3191,2012,"Birmingham","Redwing Grove  Erdington  B Ham"
"3192",3192,3192,2012,"Birmingham","Redwing Grove  Erdington  B Ham"
"3193",3193,3193,2012,"Birmingham","Reservoir Rd Erdington"
"3194",3194,3194,2012,"Birmingham","Reservoir Rd Erdington"
"3195",3195,3195,2012,"Birmingham","Reservoir Rd Erdington"
"3196",3196,3196,2012,"Birmingham","Reservoir Rd Erdington"
"3197",3197,3197,2012,"Birmingham","Reservoir Rd Erdington"
"3198",3198,3198,2012,"Birmingham","Reservoir Str."
"3199",3199,3199,2012,"Birmingham","Ridgeway  Erdington"
"3200",3200,3200,2012,"Birmingham","Sc Town Centre"
"3201",3201,3201,2012,"Birmingham","Short Heath Rd"
"3202",3202,3202,2012,"Birmingham","Slade Str."
"3203",3203,3203,2012,"Birmingham","Slade Str."
"3204",3204,3204,2012,"Birmingham","Somerset Str.  Erdington"
"3205",3205,3205,2012,"Birmingham","South Parade"
"3206",3206,3206,2012,"Birmingham","South Parade"
"3207",3207,3207,2012,"Birmingham","South Parade"
"3208",3208,3208,2012,"Birmingham","South Parade"
"3209",3209,3209,2012,"Birmingham","South Parade"
"3210",3210,3210,2012,"Birmingham","South Parade"
"3211",3211,3211,2012,"Birmingham","South Parade       Sutton Coldfield Town Centre"
"3212",3212,3212,2012,"Birmingham","South Parade O S Moomoo"
"3213",3213,3213,2012,"Birmingham","South Parade S C Town Centre"
"3214",3214,3214,2012,"Birmingham","South Parade  Sutton Coldfield"
"3215",3215,3215,2012,"Birmingham","South Parade  Sutton Coldfield"
"3216",3216,3216,2012,"Birmingham","South Parade  Sutton Coldfield"
"3217",3217,3217,2012,"Birmingham","South Parade  Sutton Coldfield"
"3218",3218,3218,2012,"Birmingham","South Parade  Sutton Coldfield"
"3219",3219,3219,2012,"Birmingham","South Parade  Sutton Coldfield"
"3220",3220,3220,2012,"Birmingham","South Parade  Sutton Coldfield"
"3221",3221,3221,2012,"Birmingham","South Parade  Sutton Coldfield"
"3222",3222,3222,2012,"Birmingham","South Parade  Sutton Coldfield  Birmingham"
"3223",3223,3223,2012,"Birmingham","South Parades  Sutton Coldfield"
"3224",3224,3224,2012,"Birmingham","St Mary   St John Social Club  Gravelly Hill North"
"3225",3225,3225,2012,"Birmingham","Sutton New Str."
"3226",3226,3226,2012,"Birmingham","Sutton New Str.  Erdington"
"3227",3227,3227,2012,"Birmingham","Sutton New Str.  Erdington"
"3228",3228,3228,2012,"Birmingham","Sutton New Str.  Erdington"
"3229",3229,3229,2012,"Birmingham","Sutton New Str.  Erdington"
"3230",3230,3230,2012,"Birmingham","Sutton New Str.  Erdington"
"3231",3231,3231,2012,"Birmingham","Sutton New Str.  Erdington"
"3232",3232,3232,2012,"Birmingham","Sutton Town Centre"
"3233",3233,3233,2012,"Birmingham","Sutton Town Centre"
"3234",3234,3234,2012,"Birmingham","Sutton Town Centre"
"3235",3235,3235,2012,"Birmingham","Sutton Town Centre"
"3236",3236,3236,2012,"Birmingham","Sutton Town Centre"
"3237",3237,3237,2012,"Birmingham","Sutton Town Centre"
"3238",3238,3238,2012,"Birmingham","Sutton Town Centre"
"3239",3239,3239,2012,"Birmingham","Sutton Town Centre"
"3240",3240,3240,2012,"Birmingham","Sutton Town Centre"
"3241",3241,3241,2012,"Birmingham","Sutton Town Centre"
"3242",3242,3242,2012,"Birmingham","Sutton Town Centre"
"3243",3243,3243,2012,"Birmingham","Sutton Town Centre"
"3244",3244,3244,2012,"Birmingham","Sutton Town Centre Outside Moo Moo S"
"3245",3245,3245,2012,"Birmingham","Sycamore Str.  Erdingon"
"3246",3246,3246,2012,"Birmingham","Tamworth Str.  Sutton Coldfield"
"3247",3247,3247,2012,"Birmingham","Tangmere Drive  Castle Vale"
"3248",3248,3248,2012,"Birmingham","The Gardens  Erdington"
"3249",3249,3249,2012,"Birmingham","The Green House  Four Oaks  Birmingham"
"3250",3250,3250,2012,"Birmingham","The Green House  Four Oaks  Sutton Coldfield"
"3251",3251,3251,2012,"Birmingham","The Parade"
"3252",3252,3252,2012,"Birmingham","The Parade"
"3253",3253,3253,2012,"Birmingham","The Parade"
"3254",3254,3254,2012,"Birmingham","The Parade S C"
"3255",3255,3255,2012,"Birmingham","The Parade Suttontown Centre"
"3256",3256,3256,2012,"Birmingham","The Parade  Sutton Coldfield"
"3257",3257,3257,2012,"Birmingham","The Parade  Sutton Coldfield"
"3258",3258,3258,2012,"Birmingham","The Parade  Sutton Coldfield"
"3259",3259,3259,2012,"Birmingham","The Parade  Sutton Coldfield"
"3260",3260,3260,2012,"Birmingham","The Parade  Sutton Coldfield"
"3261",3261,3261,2012,"Birmingham","The Parade  Sutton Coldfield"
"3262",3262,3262,2012,"Birmingham","The Parade  Sutton Coldfield"
"3263",3263,3263,2012,"Birmingham","The Parade  Sutton Coldfield"
"3264",3264,3264,2012,"Birmingham","The Parade  Sutton Coldfield "
"3265",3265,3265,2012,"Birmingham","The Wylde Green Public House"
"3266",3266,3266,2012,"Birmingham","Turnhouse Str.  Castle Vale"
"3267",3267,3267,2012,"Birmingham","Unknown"
"3268",3268,3268,2012,"Birmingham","Victoria Str.  Sutton Coldfield"
"3269",3269,3269,2012,"Birmingham","Walmley Ash Rd"
"3270",3270,3270,2012,"Birmingham","Water Orton Lane"
"3271",3271,3271,2012,"Birmingham","William Hill  Wylde Green"
"3272",3272,3272,2012,"Birmingham","Witton Lodge Str."
"3273",3273,3273,2012,"Birmingham","Woodacre Str.  Erdington"
"3274",3274,3274,2012,"Birmingham","Woodacre Str.  Erdington"
"3275",3275,3275,2012,"Birmingham","Woodacre Str.  Erdington"
"3276",3276,3276,2012,"Birmingham","Woodington Str."
"3277",3277,3277,2012,"Birmingham","Wootton Grove  Kingstanding  Birmingham"
"3278",3278,3278,2012,"Birmingham","Yatesbury Ave.  Castle Vale"
"3279",3279,3279,2012,"Birmingham","A38 Northfield"
"3280",3280,3280,2012,"Birmingham","Abdon Ave"
"3281",3281,3281,2012,"Birmingham","Alcester Rd"
"3282",3282,3282,2012,"Birmingham","Alcester Str. South"
"3283",3283,3283,2012,"Birmingham","Aldersmead Str."
"3284",3284,3284,2012,"Birmingham","Alwold Str."
"3285",3285,3285,2012,"Birmingham","Belgrave Middleway"
"3286",3286,3286,2012,"Birmingham","Black Horse Public House Carpark"
"3287",3287,3287,2012,"Birmingham","Boleyn Str."
"3288",3288,3288,2012,"Birmingham","Bomerfield Str."
"3289",3289,3289,2012,"Birmingham","Bond St  City Centre"
"3290",3290,3290,2012,"Birmingham","Bournville Lane"
"3291",3291,3291,2012,"Birmingham","Bournville Lane"
"3292",3292,3292,2012,"Birmingham","Bournville Lane Front Office"
"3293",3293,3293,2012,"Birmingham","Bournville Lane Police Station"
"3294",3294,3294,2012,"Birmingham","Bournville P S "
"3295",3295,3295,2012,"Birmingham","Bournville Police Station"
"3296",3296,3296,2012,"Birmingham","Braceby Ave."
"3297",3297,3297,2012,"Birmingham","Brandwood Park Rd"
"3298",3298,3298,2012,"Birmingham","Bristol Rd South  Northfield"
"3299",3299,3299,2012,"Birmingham","Bristol Str."
"3300",3300,3300,2012,"Birmingham","Bristol Str."
"3301",3301,3301,2012,"Birmingham","Bristol Str."
"3302",3302,3302,2012,"Birmingham","Bristol Str."
"3303",3303,3303,2012,"Birmingham","Bristol Str."
"3304",3304,3304,2012,"Birmingham","Bristol Str."
"3305",3305,3305,2012,"Birmingham","Bristol Str."
"3306",3306,3306,2012,"Birmingham","Bristol Str."
"3307",3307,3307,2012,"Birmingham","Bristol Str."
"3308",3308,3308,2012,"Birmingham","Bristol Str. Northfield"
"3309",3309,3309,2012,"Birmingham","Bristol Str. Opposite Royal Orthopaedic"
"3310",3310,3310,2012,"Birmingham","Bristol Str. Selly Oak"
"3311",3311,3311,2012,"Birmingham","Bristol Str. Selly Oak"
"3312",3312,3312,2012,"Birmingham","Bristol Str. Selly Oak"
"3313",3313,3313,2012,"Birmingham","Bristol Str. Selly Oak"
"3314",3314,3314,2012,"Birmingham","Bristol Str. Selly Oak"
"3315",3315,3315,2012,"Birmingham","Bristol Str. Selly Oak Near Gun Barrels Ph"
"3316",3316,3316,2012,"Birmingham","Bristol Str. South"
"3317",3317,3317,2012,"Birmingham","Bristol Str. South"
"3318",3318,3318,2012,"Birmingham","Bristol Str.  Bournville"
"3319",3319,3319,2012,"Birmingham","Bristol Str.  Selly Oak"
"3320",3320,3320,2012,"Birmingham","Brook Lane Billesley"
"3321",3321,3321,2012,"Birmingham","Brookfield Str."
"3322",3322,3322,2012,"Birmingham","Bunbury Str."
"3323",3323,3323,2012,"Birmingham","Church Str."
"3324",3324,3324,2012,"Birmingham","Church Str.  Edgbaston"
"3325",3325,3325,2012,"Birmingham","Church Str.  Moseley"
"3326",3326,3326,2012,"Birmingham","City Str."
"3327",3327,3327,2012,"Birmingham","Corn Mill Close Bartley Green"
"3328",3328,3328,2012,"Birmingham","Cotteridge Island"
"3329",3329,3329,2012,"Birmingham","Devon Str."
"3330",3330,3330,2012,"Birmingham","Dogpool Lane"
"3331",3331,3331,2012,"Birmingham","Each Way Lane  Rubery"
"3332",3332,3332,2012,"Birmingham","Edgewood Str."
"3333",3333,3333,2012,"Birmingham","Edgwood Str."
"3334",3334,3334,2012,"Birmingham","Edward Str.  Balsall Heath"
"3335",3335,3335,2012,"Birmingham","Fordhouse Lane"
"3336",3336,3336,2012,"Birmingham","Fredrick Str."
"3337",3337,3337,2012,"Birmingham","Gillot Str.  Edgbaston"
"3338",3338,3338,2012,"Birmingham","Gillott Str.  Edgbaston"
"3339",3339,3339,2012,"Birmingham","Gorsley Piece"
"3340",3340,3340,2012,"Birmingham","Great Park Public House  Rubery"
"3341",3341,3341,2012,"Birmingham","Great Park Rubery"
"3342",3342,3342,2012,"Birmingham","Grovelly  Lane"
"3343",3343,3343,2012,"Birmingham","Hagley Str."
"3344",3344,3344,2012,"Birmingham","Hagley Str."
"3345",3345,3345,2012,"Birmingham","Hagley Str."
"3346",3346,3346,2012,"Birmingham","Hagley Str."
"3347",3347,3347,2012,"Birmingham","Hagley Str."
"3348",3348,3348,2012,"Birmingham","Hagley Str.  Birmingham"
"3349",3349,3349,2012,"Birmingham","Hagley Str.  Edgbaston"
"3350",3350,3350,2012,"Birmingham","Hagley Str.  Edgbaston"
"3351",3351,3351,2012,"Birmingham","Harborne Hall  Hotel  Harborne"
"3352",3352,3352,2012,"Birmingham","Harborne Park Str."
"3353",3353,3353,2012,"Birmingham","Harbourne High Str."
"3354",3354,3354,2012,"Birmingham","Haunch Lane"
"3355",3355,3355,2012,"Birmingham","Hawkshurst Str."
"3356",3356,3356,2012,"Birmingham","Healey Str.  Selly Oak"
"3357",3357,3357,2012,"Birmingham","Heather House  Kings Norton"
"3358",3358,3358,2012,"Birmingham","Heaton Drive"
"3359",3359,3359,2012,"Birmingham","Hgaley Str."
"3360",3360,3360,2012,"Birmingham","High St Harborne"
"3361",3361,3361,2012,"Birmingham","High St Harborne"
"3362",3362,3362,2012,"Birmingham","High Str. Harborne"
"3363",3363,3363,2012,"Birmingham","High Str. Harborne"
"3364",3364,3364,2012,"Birmingham","High Str. Harborne"
"3365",3365,3365,2012,"Birmingham","High Str. Harborne"
"3366",3366,3366,2012,"Birmingham","High Str. Harbourne"
"3367",3367,3367,2012,"Birmingham","High Str. Hraborn"
"3368",3368,3368,2012,"Birmingham","High Str.  Haborne"
"3369",3369,3369,2012,"Birmingham","High Str.  Harbourne"
"3370",3370,3370,2012,"Birmingham","Hillwood Rd"
"3371",3371,3371,2012,"Birmingham","Hindhead Str."
"3372",3372,3372,2012,"Birmingham","Hisgh Str. Stourbridege"
"3373",3373,3373,2012,"Birmingham","Hollybank Str."
"3374",3374,3374,2012,"Birmingham","Holybank Str."
"3375",3375,3375,2012,"Birmingham","Houldy Str."
"3376",3376,3376,2012,"Birmingham","Hubert Croft"
"3377",3377,3377,2012,"Birmingham","Hurst Str."
"3378",3378,3378,2012,"Birmingham","Jenners Lane"
"3379",3379,3379,2012,"Birmingham","Jowetts Lane"
"3380",3380,3380,2012,"Birmingham","Katie Str."
"3381",3381,3381,2012,"Birmingham","Kitwell Lane"
"3382",3382,3382,2012,"Birmingham","Linden Str."
"3383",3383,3383,2012,"Birmingham","Linden Str."
"3384",3384,3384,2012,"Birmingham","Lofthouse Crescent"
"3385",3385,3385,2012,"Birmingham","Longbridge Lane"
"3386",3386,3386,2012,"Birmingham","Lottie Str. Selly Oak"
"3387",3387,3387,2012,"Birmingham","Lynsey Ave.  Northfield"
"3388",3388,3388,2012,"Birmingham","Masshouse Ph"
"3389",3389,3389,2012,"Birmingham","Maypole Grove"
"3390",3390,3390,2012,"Birmingham","Merritts Brook Lane  Northfield"
"3391",3391,3391,2012,"Birmingham","Metchley Lane  Harborne"
"3392",3392,3392,2012,"Birmingham","Metchley Park Str."
"3393",3393,3393,2012,"Birmingham","Miles Str."
"3394",3394,3394,2012,"Birmingham","Millbrook Drive Northfield"
"3395",3395,3395,2012,"Birmingham","Milner Str."
"3396",3396,3396,2012,"Birmingham","Moor Str."
"3397",3397,3397,2012,"Birmingham","Moor Str. Railway Station"
"3398",3398,3398,2012,"Birmingham","Morrisons  Rubery"
"3399",3399,3399,2012,"Birmingham","Navigation Pub  Kings Norton"
"3400",3400,3400,2012,"Birmingham","Newbury Lane"
"3401",3401,3401,2012,"Birmingham","Norhtfield High Str."
"3402",3402,3402,2012,"Birmingham","Northfield Str.  Northfield"
"3403",3403,3403,2012,"Birmingham","Outside Goose Public House  Bristol Str.  Selly Oak"
"3404",3404,3404,2012,"Birmingham","Park Way Rubery"
"3405",3405,3405,2012,"Birmingham","Parkdale Drive"
"3406",3406,3406,2012,"Birmingham","Payne Str."
"3407",3407,3407,2012,"Birmingham","Pershore Str."
"3408",3408,3408,2012,"Birmingham","Pershore Str."
"3409",3409,3409,2012,"Birmingham","Pershore Str."
"3410",3410,3410,2012,"Birmingham","Pershore Str."
"3411",3411,3411,2012,"Birmingham","Pershore Str. Cotteridge"
"3412",3412,3412,2012,"Birmingham","Pershore Str. South"
"3413",3413,3413,2012,"Birmingham","Piddock Rd"
"3414",3414,3414,2012,"Birmingham","Piddock Str. Smethwick"
"3415",3415,3415,2012,"Birmingham","Piddock Str. Smethwick"
"3416",3416,3416,2012,"Birmingham","Piddock Str. Smethwick"
"3417",3417,3417,2012,"Birmingham","Pineapple Str."
"3418",3418,3418,2012,"Birmingham","Premier Inn  Great Park"
"3419",3419,3419,2012,"Birmingham","Priory Str."
"3420",3420,3420,2012,"Birmingham","Q E A And E Metchley Park Str."
"3421",3421,3421,2012,"Birmingham","Qe Hospital"
"3422",3422,3422,2012,"Birmingham","Queen Elizabeth Hospital"
"3423",3423,3423,2012,"Birmingham","Queen Elizabeth Hospital"
"3424",3424,3424,2012,"Birmingham","Quinton Str."
"3425",3425,3425,2012,"Birmingham","Ridgeacre Str."
"3426",3426,3426,2012,"Birmingham","Ridgeacre Str."
"3427",3427,3427,2012,"Birmingham","Safernake Close"
